CurrentDateTime,RSSI,RSRP,RSRQ,RSSNR,CQI,TA,Level,ANDRO_ID,Bitrate (DataSource),Bitrate (Mpd),Resolution (Displayed),Resolution (Mpd),Rebuffering (Last),Segment Size,State Current
2024-02-14T15:42:08.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8128,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:09.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8128,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:10.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8128,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:11.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8248,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:12.408,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8248,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:13.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8248,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:14.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8248,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:15.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8248,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:16.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8248,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:17.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7810,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:18.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7810,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:19.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,6568,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:20.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,6568,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:21.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,5291,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:22.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,5291,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:23.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,5291,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:24.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,5291,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:25.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,5291,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:26.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,5361,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:27.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,5361,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:28.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,5580,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:29.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,5580,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:30.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,5580,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:31.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,9503,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:32.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,9339,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:33.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,9339,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:34.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,9339,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:35.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7903,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:36.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7903,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:37.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8512,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:38.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8512,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:39.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7648,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:40.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7648,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:41.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7648,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:42.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,9582,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:43.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,9253,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:44.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7794,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:45.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7794,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:46.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7794,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:47.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7794,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:48.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8405,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:49.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8405,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:50.408,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8405,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:51.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8405,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:52.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8405,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:53.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7901,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:54.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7901,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:55.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7901,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:56.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7901,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:57.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7841,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:58.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7841,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:42:59.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7126,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:00.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7126,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:01.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7045,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:02.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7045,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:03.406,-93,-93,-12,-20,7,2147483647,1,c213b90a14211698,7045,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:04.406,-93,-93,-12,-20,7,2147483647,1,c213b90a14211698,7045,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:05.407,-93,-93,-12,-20,7,2147483647,1,c213b90a14211698,7169,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:06.406,-93,-93,-12,-20,7,2147483647,1,c213b90a14211698,7169,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:07.407,-93,-93,-12,-20,7,2147483647,1,c213b90a14211698,7334,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:08.406,-93,-93,-12,-20,7,2147483647,1,c213b90a14211698,7334,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:09.407,-93,-93,-12,-20,7,2147483647,1,c213b90a14211698,7713,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:10.406,-93,-93,-12,-20,7,2147483647,1,c213b90a14211698,7713,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:11.407,-93,-93,-12,-20,7,2147483647,1,c213b90a14211698,7713,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:12.406,-93,-93,-12,-20,7,2147483647,1,c213b90a14211698,7713,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:13.407,-93,-93,-12,-20,7,2147483647,1,c213b90a14211698,6869,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:14.406,-93,-93,-12,-20,7,2147483647,1,c213b90a14211698,6869,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:15.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,6869,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:16.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,6869,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:17.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7047,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:18.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7047,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:19.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7329,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:20.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7329,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:21.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7329,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:22.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7329,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:23.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7329,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:24.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,6523,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:25.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,6523,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:26.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,6523,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:27.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,6523,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:28.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,6523,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:29.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7381,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:30.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7381,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:31.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7381,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:32.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7381,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:33.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7017,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:34.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7017,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:35.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7017,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:36.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7017,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:37.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7546,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:38.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7546,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:39.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7546,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:40.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,8291,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:41.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,8291,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:42.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,9938,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:43.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,9938,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:44.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,12012,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:45.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,9407,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:46.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,9407,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:47.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,9407,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:48.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,8718,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:49.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,8718,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:50.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,8718,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:51.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,8718,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:52.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7785,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:53.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7785,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:54.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7476,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:55.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7476,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:56.408,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7476,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:57.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7858,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:58.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7858,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:43:59.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,7858,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:00.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,8247,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:01.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,8247,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:02.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,9323,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:03.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,9323,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:04.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,10430,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:05.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,10430,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:06.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,11133,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:07.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,12494,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:08.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,12494,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:09.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,12494,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:10.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,9058,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:11.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,9058,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:12.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,8084,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:13.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,8084,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:14.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,8407,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:15.407,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,8407,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:44:16.406,-95,-95,-14,-30,7,2147483647,1,c213b90a14211698,8407,4375,1920x1080,1920x1080,962,2.0,STATE_READY
